step,epoch,total_loss,ce_loss,phase_loss,kd_loss,lr,throughput
4370,0,4.5493,5.6300,,3.4686,2.95e-04,0.86
4380,0,5.5807,5.8830,,5.2785,2.95e-04,0.86
4390,0,5.5835,7.9871,,3.1799,2.95e-04,0.85
4400,0,5.1941,6.9764,,3.4118,2.95e-04,0.85
4410,0,4.0553,4.8553,,3.2554,2.95e-04,0.85
4420,0,6.3474,8.0000,,4.6948,2.95e-04,0.85
4430,0,3.5165,4.5649,,2.4682,2.95e-04,0.85
4440,0,4.8355,4.8775,,4.7936,2.95e-04,0.85
4450,0,3.9794,4.6380,,3.3207,2.95e-04,0.85
4460,0,5.0525,4.6741,,5.4310,2.95e-04,0.85
4470,0,5.4210,6.4160,,4.4260,2.95e-04,0.84
4480,0,5.4679,7.8770,,3.0589,2.95e-04,0.84
4490,0,4.3524,4.7871,,3.9178,2.95e-04,0.84
4500,0,6.9947,7.3943,,6.5950,2.95e-04,0.84
4510,0,3.7860,5.0627,,2.5092,2.95e-04,0.84
4520,0,6.7597,5.3145,,8.2050,2.95e-04,0.84
4530,0,5.8493,5.5357,,6.1629,2.95e-04,0.84
4540,0,6.2731,7.5601,,4.9860,2.95e-04,0.83
4550,0,5.7505,7.0553,,4.4456,2.95e-04,0.83
4560,0,5.6182,6.7805,,4.4558,2.95e-04,0.83
4570,0,2.8624,4.1832,,1.5417,2.95e-04,0.83
4580,0,5.8451,7.0991,,4.5911,2.95e-04,0.83
4590,0,3.8018,5.1521,,2.4516,2.95e-04,0.83
4600,0,4.4887,5.8646,,3.1129,2.95e-04,0.83
4610,0,4.5423,6.3051,,2.7795,2.95e-04,0.83
4620,0,5.7543,6.8709,,4.6376,2.95e-04,0.82
4630,0,3.4663,4.1284,,2.8041,2.95e-04,0.82
4640,0,6.7088,6.1787,,7.2390,2.95e-04,0.82
4650,0,3.1613,4.6477,,1.6749,2.95e-04,0.82
4660,0,5.2944,7.0907,,3.4981,2.95e-04,0.82
4670,0,5.8063,6.2706,,5.3420,2.95e-04,0.82
4680,0,5.9354,5.6128,,6.2579,2.95e-04,0.82
4690,0,5.9176,7.8028,,4.0324,2.95e-04,0.82
4700,0,4.1632,5.4596,,2.8668,2.95e-04,0.82
4710,0,5.7771,7.0045,,4.5497,2.95e-04,0.82
4720,0,5.1727,7.6913,,2.6542,2.95e-04,0.82
4730,0,5.3350,6.5641,,4.1059,2.95e-04,0.82
4740,0,5.0533,5.1768,,4.9298,2.95e-04,0.81
4750,0,3.7774,5.0605,,2.4943,2.95e-04,0.81
4760,0,5.2581,5.6841,,4.8322,2.95e-04,0.81
4770,0,4.6455,6.7083,,2.5826,2.95e-04,0.81
4780,0,5.9288,6.6873,,5.1703,2.94e-04,0.81
4790,0,7.0772,6.2526,,7.9017,2.94e-04,0.81
4800,0,4.0476,4.2852,,3.8101,2.94e-04,0.81
4810,0,6.0779,4.8093,,7.3464,2.94e-04,0.81
4820,0,5.0257,6.4685,,3.5828,2.94e-04,0.81
4830,0,7.2242,7.1516,,7.2968,2.94e-04,0.81
4840,0,5.5053,6.6993,,4.3113,2.94e-04,0.81
4850,0,3.6476,4.4622,,2.8330,2.94e-04,0.80
4860,0,6.3047,6.4046,,6.2048,2.94e-04,0.80
4870,0,5.2716,7.3193,,3.2240,2.94e-04,0.80
4880,0,5.5540,5.5305,,5.5774,2.94e-04,0.80
4890,0,2.7349,3.9396,,1.5302,2.94e-04,0.80
4900,0,4.4653,4.6911,,4.2394,2.94e-04,0.80
4910,0,5.6887,5.4774,,5.9000,2.94e-04,0.80
4920,0,5.3114,5.6781,,4.9447,2.94e-04,0.80
4930,0,4.8333,3.9805,,5.6862,2.94e-04,0.79
4940,0,6.1590,5.5182,,6.7997,2.94e-04,0.79
4950,0,3.7240,4.4967,,2.9513,2.94e-04,0.79
4960,0,6.6287,6.6082,,6.6491,2.94e-04,0.79
4970,0,5.1685,7.6340,,2.7029,2.94e-04,0.79
4980,0,6.2489,7.5977,,4.9002,2.94e-04,0.79
4990,0,3.3133,3.9504,,2.6761,2.94e-04,0.79
5000,0,6.1452,4.8056,,7.4848,2.94e-04,0.79
5010,0,5.7914,6.6120,,4.9707,2.94e-04,0.79
5020,0,6.6064,7.1261,,6.0866,2.94e-04,0.79
5030,0,7.2952,7.1583,,7.4321,2.94e-04,0.79
5040,0,5.3747,6.9178,,3.8315,2.94e-04,0.78
5050,0,4.5111,4.6682,,4.3541,2.94e-04,0.78
5060,0,5.7043,7.7035,,3.7052,2.94e-04,0.78
5070,0,5.0438,4.8144,,5.2733,2.94e-04,0.70
5080,0,5.0515,7.0483,,3.0547,2.94e-04,0.70
5090,0,5.7237,7.0271,,4.4204,2.94e-04,0.70
5100,0,3.0693,4.1754,,1.9631,2.94e-04,0.70
5110,0,4.1970,6.1888,,2.2053,2.94e-04,0.70
5120,0,5.8968,6.9263,,4.8674,2.94e-04,0.69
5130,0,4.5833,6.4895,,2.6771,2.94e-04,0.69
5140,0,5.8324,7.4833,,4.1815,2.94e-04,0.69
5150,0,4.4186,5.1753,,3.6620,2.94e-04,0.69
5160,0,5.7655,6.0861,,5.4449,2.93e-04,0.69
5170,0,6.3401,6.9753,,5.7049,2.93e-04,0.69
5180,0,6.1587,6.7936,,5.5239,2.93e-04,0.69
5190,0,4.8583,5.3334,,4.3832,2.93e-04,0.69
5200,0,5.6201,6.1528,,5.0875,2.93e-04,0.69
5210,0,5.4188,6.9182,,3.9193,2.93e-04,0.69
5220,0,4.4050,5.6290,,3.1810,2.93e-04,0.68
5230,0,4.2585,4.5552,,3.9619,2.93e-04,0.68
5240,0,5.4528,7.0462,,3.8594,2.93e-04,0.68
5250,0,2.9493,3.8180,,2.0806,2.93e-04,0.68
5260,0,5.7604,7.8512,,3.6696,2.93e-04,0.68
5270,0,5.1892,7.0222,,3.3562,2.93e-04,0.68
5280,0,4.9242,5.8207,,4.0277,2.93e-04,0.68
5290,0,5.6620,5.9854,,5.3385,2.93e-04,0.68
5300,0,5.5715,5.8896,,5.2535,2.93e-04,0.67
5310,0,5.1919,6.7269,,3.6569,2.93e-04,0.67
5320,0,5.2429,6.4545,,4.0313,2.93e-04,0.67
5330,0,6.6813,6.3675,,6.9950,2.93e-04,0.67
5340,0,3.1980,3.9241,,2.4718,2.93e-04,0.67
5350,0,5.7750,7.6303,,3.9196,2.93e-04,0.67
5360,0,5.5015,7.1647,,3.8383,2.93e-04,0.67
5370,0,4.0064,5.2136,,2.7993,2.93e-04,0.66
5380,0,6.1912,8.0819,,4.3005,2.93e-04,0.66
5390,0,3.8241,4.7746,,2.8736,2.93e-04,0.66
5400,0,4.7030,6.5711,,2.8350,2.93e-04,0.66
5410,0,5.1024,5.6411,,4.5638,2.93e-04,0.66
5420,0,4.4043,4.3923,,4.4163,2.93e-04,0.66
5430,0,3.1608,3.6394,,2.6823,2.93e-04,0.66
5440,0,9.1929,5.5977,,12.7881,2.93e-04,0.66
5450,0,5.7525,6.4488,,5.0563,2.93e-04,0.66
5460,0,4.9554,7.2614,,2.6493,2.93e-04,0.65
5470,0,3.7353,4.2729,,3.1976,2.93e-04,0.65
5480,0,4.4669,4.8120,,4.1218,2.93e-04,0.65
5490,0,5.0487,6.2181,,3.8794,2.93e-04,0.65
5500,0,2.9950,3.9656,,2.0244,2.93e-04,0.65
5510,0,5.1474,6.6993,,3.5954,2.92e-04,0.65
5520,0,5.1317,7.6977,,2.5656,2.92e-04,0.65
5530,0,2.4325,3.1348,,1.7302,2.92e-04,0.65
5540,0,4.8453,6.0712,,3.6193,2.92e-04,0.65
5550,0,3.8421,5.2556,,2.4286,2.92e-04,0.64
5560,0,4.6477,6.6704,,2.6250,2.92e-04,0.64
5570,0,2.9780,3.9214,,2.0345,2.92e-04,0.64
5580,0,4.8889,5.9865,,3.7913,2.92e-04,0.64
5590,0,6.1579,7.3024,,5.0134,2.92e-04,0.64
5600,0,3.2461,4.6561,,1.8361,2.92e-04,0.64
5610,0,5.5444,5.7934,,5.2954,2.92e-04,0.64
5620,0,2.7652,3.6552,,1.8751,2.92e-04,0.64
5630,0,4.2396,4.1511,,4.3281,2.92e-04,0.64
5640,0,4.3649,3.9844,,4.7455,2.92e-04,0.64
5650,0,4.7356,6.9998,,2.4714,2.92e-04,0.63
5660,0,4.5908,6.2319,,2.9498,2.92e-04,0.63
5670,0,4.6660,5.8363,,3.4957,2.92e-04,0.63
5680,0,4.5965,6.8109,,2.3820,2.92e-04,0.63
5690,0,5.0312,6.5314,,3.5309,2.92e-04,0.63
5700,0,4.4360,5.9306,,2.9413,2.92e-04,0.63
5710,0,4.6734,6.0816,,3.2652,2.92e-04,0.63
5720,0,5.0513,5.7232,,4.3794,2.92e-04,0.63
5730,0,4.9983,5.6790,,4.3175,2.92e-04,0.63
5740,0,4.9302,5.4260,,4.4343,2.92e-04,0.63
5750,0,5.1540,5.1542,,5.1538,2.92e-04,0.62
5760,0,5.5827,7.7626,,3.4028,2.92e-04,0.62
5770,0,5.9053,6.7424,,5.0683,2.92e-04,0.62
5780,0,4.3490,5.4700,,3.2279,2.92e-04,0.62
5790,0,4.9909,6.4363,,3.5455,2.92e-04,0.62
5800,0,6.8187,6.1801,,7.4572,2.92e-04,0.61
5810,0,5.0684,5.5414,,4.5954,2.92e-04,0.61
5820,0,4.7589,6.6314,,2.8863,2.92e-04,0.61
5830,0,2.8778,4.1736,,1.5821,2.91e-04,0.61
5840,0,4.8817,7.1402,,2.6232,2.91e-04,0.60
5850,0,6.0186,8.2379,,3.7992,2.91e-04,0.60
5860,0,3.9995,5.9037,,2.0952,2.91e-04,0.60
5870,0,4.9448,5.6194,,4.2701,2.91e-04,0.60
5880,0,4.2050,3.9311,,4.4789,2.91e-04,0.60
5890,0,5.9128,7.4406,,4.3850,2.91e-04,0.60
5900,0,5.3214,5.7845,,4.8584,2.91e-04,0.60
5910,0,3.9272,4.8276,,3.0269,2.91e-04,0.60
5920,0,5.4845,5.2969,,5.6720,2.91e-04,0.60
5930,0,5.6614,7.1382,,4.1846,2.91e-04,0.60
5940,0,4.6635,6.0439,,3.2830,2.91e-04,0.60
5950,0,4.6598,5.9279,,3.3917,2.91e-04,0.60
5960,0,5.1073,7.0117,,3.2030,2.91e-04,0.59
5970,0,6.3835,7.0370,,5.7300,2.91e-04,0.59
5980,0,4.4369,6.4036,,2.4702,2.91e-04,0.59
5990,0,6.1169,8.3683,,3.8655,2.91e-04,0.59
6000,0,5.4060,6.4016,,4.4104,2.91e-04,0.59
6010,0,6.9025,5.2135,,8.5914,2.91e-04,0.59
6020,0,4.5291,5.7333,,3.3248,2.91e-04,0.59
6030,0,5.1095,6.6841,,3.5348,2.91e-04,0.59
6040,0,4.1806,4.9063,,3.4548,2.91e-04,0.59
6050,0,5.8126,6.8112,,4.8141,2.91e-04,0.59
6060,0,4.5729,6.8590,,2.2867,2.91e-04,0.59
6070,0,4.3243,4.5126,,4.1361,2.91e-04,0.59
6080,0,5.4339,6.5003,,4.3675,2.91e-04,0.59
6090,0,4.2943,3.3837,,5.2048,2.91e-04,0.58
6100,0,5.2576,6.8811,,3.6341,2.91e-04,0.58
6110,0,5.2862,4.5229,,6.0494,2.91e-04,0.58
6120,0,4.8011,5.9130,,3.6893,2.91e-04,0.58
6130,0,4.9509,6.0800,,3.8218,2.91e-04,0.58
6140,0,5.8706,7.0147,,4.7266,2.90e-04,0.58
6150,0,3.7833,5.2080,,2.3586,2.90e-04,0.58
6160,0,3.9829,4.0950,,3.8707,2.90e-04,0.58
6170,0,5.6168,6.6494,,4.5843,2.90e-04,0.58
6180,0,5.7620,7.0126,,4.5114,2.90e-04,0.58
6190,0,5.2577,5.2194,,5.2960,2.90e-04,0.58
6200,0,5.6134,4.4563,,6.7706,2.90e-04,0.58
6210,0,5.3192,7.3745,,3.2638,2.90e-04,0.58
6220,0,4.1723,4.3219,,4.0226,2.90e-04,0.58
6230,0,6.4209,7.1351,,5.7067,2.90e-04,0.58
6240,0,4.8396,5.4856,,4.1936,2.90e-04,0.58
6250,0,4.8112,6.2822,,3.3403,2.90e-04,0.57
6260,0,5.5578,7.4247,,3.6908,2.90e-04,0.57
6270,0,4.7635,4.9650,,4.5620,2.90e-04,0.57
6280,0,5.1352,6.7465,,3.5239,2.90e-04,0.57
6290,0,5.2064,6.4535,,3.9593,2.90e-04,0.57
6300,0,4.1615,5.9533,,2.3696,2.90e-04,0.55
6310,0,4.6807,6.4831,,2.8784,2.90e-04,0.54
6320,0,3.7626,4.9384,,2.5869,2.90e-04,0.54
6330,0,4.7543,7.2436,,2.2651,2.90e-04,0.54
6340,0,4.4186,4.6396,,4.1976,2.90e-04,0.54
6350,0,4.3227,4.8237,,3.8217,2.90e-04,0.54
6360,0,4.4375,4.7204,,4.1546,2.90e-04,0.54
6370,0,4.6908,7.2025,,2.1790,2.90e-04,0.54
6380,0,5.3557,6.5776,,4.1338,2.90e-04,0.54
6390,0,4.3774,6.1435,,2.6113,2.90e-04,0.54
6400,0,5.5393,7.4871,,3.5916,2.90e-04,0.54
6410,0,5.2679,6.8685,,3.6672,2.90e-04,0.54
6420,0,6.3558,5.7386,,6.9730,2.90e-04,0.54
6430,0,4.4272,6.4176,,2.4368,2.90e-04,0.54
6440,0,5.5029,6.2636,,4.7422,2.89e-04,0.54
6450,0,4.6713,6.6393,,2.7033,2.89e-04,0.54
6460,0,4.9155,6.3948,,3.4361,2.89e-04,0.54
6470,0,5.4883,7.9353,,3.0412,2.89e-04,0.54
6480,0,4.2048,6.2990,,2.1107,2.89e-04,0.54
6490,0,5.5103,5.6099,,5.4107,2.89e-04,0.54
6500,0,6.1831,7.8302,,4.5359,2.89e-04,0.54
6510,0,4.6268,3.8062,,5.4475,2.89e-04,0.54
6520,0,2.7862,3.5502,,2.0221,2.89e-04,0.54
6530,0,5.9123,5.9282,,5.8964,2.89e-04,0.54
6540,0,4.3263,5.4785,,3.1740,2.89e-04,0.54
6550,0,5.4239,7.8095,,3.0383,2.89e-04,0.53
6560,0,4.6055,5.7117,,3.4993,2.89e-04,0.53
6570,0,3.0423,3.9864,,2.0981,2.89e-04,0.53
6580,0,2.3850,3.2097,,1.5603,2.89e-04,0.53
6590,0,4.5975,6.3011,,2.8939,2.89e-04,0.53
6600,0,4.3722,5.8415,,2.9030,2.89e-04,0.53
6610,0,4.3925,5.5223,,3.2628,2.89e-04,0.53
6620,0,4.2662,5.2307,,3.3018,2.89e-04,0.53
6630,0,4.2933,3.8302,,4.7563,2.89e-04,0.53
6640,0,5.0922,6.4953,,3.6891,2.89e-04,0.53
6650,0,6.3580,7.3139,,5.4021,2.89e-04,0.53
6660,0,5.5533,7.0193,,4.0873,2.89e-04,0.53
6670,0,8.2485,10.9115,,5.5855,2.89e-04,0.53
6680,0,4.4920,6.6797,,2.3044,2.89e-04,0.53
6690,0,4.5264,5.9696,,3.0833,2.89e-04,0.53
6700,0,4.4328,5.8845,,2.9810,2.89e-04,0.53
6710,0,6.2158,7.3860,,5.0457,2.88e-04,0.53
6720,0,6.3610,6.8373,,5.8847,2.88e-04,0.53
6730,0,2.2183,3.2426,,1.1939,2.88e-04,0.53
6740,0,5.1962,6.6780,,3.7144,2.88e-04,0.53
6750,0,4.2024,5.3079,,3.0969,2.88e-04,0.53
6760,0,5.5584,6.8607,,4.2561,2.88e-04,0.53
6770,0,4.9163,6.7142,,3.1183,2.88e-04,0.53
6780,0,4.1948,5.7920,,2.5977,2.88e-04,0.53
6790,0,5.4750,5.6989,,5.2512,2.88e-04,0.52
6800,0,3.5229,4.2895,,2.7562,2.88e-04,0.52
6810,0,4.9455,6.5055,,3.3855,2.88e-04,0.52
6820,0,4.5816,5.3554,,3.8077,2.88e-04,0.52
6830,0,6.4276,3.7377,,9.1175,2.88e-04,0.52
6840,0,4.6700,4.6859,,4.6541,2.88e-04,0.52
6850,0,3.5479,4.3969,,2.6989,2.88e-04,0.52
6860,0,4.2772,2.7190,,5.8355,2.88e-04,0.52
6870,0,5.5176,6.6637,,4.3714,2.88e-04,0.52
6880,0,5.2070,6.6766,,3.7374,2.88e-04,0.52
6890,0,4.1050,4.8516,,3.3584,2.88e-04,0.52
6900,0,2.1537,2.3174,,1.9900,2.88e-04,0.52
6910,0,6.0082,4.4399,,7.5765,2.88e-04,0.52
6920,0,4.8447,5.6284,,4.0609,2.88e-04,0.52
6930,0,7.0186,7.8037,,6.2334,2.88e-04,0.52
6940,0,5.6109,6.8944,,4.3275,2.88e-04,0.52
6950,0,2.3783,3.2332,,1.5233,2.88e-04,0.52
6960,0,4.4702,6.0741,,2.8662,2.88e-04,0.52
6970,0,3.1424,4.2973,,1.9875,2.88e-04,0.52
6980,0,4.4530,6.2929,,2.6131,2.87e-04,0.52
6990,0,2.1889,2.5618,,1.8161,2.87e-04,0.52
7000,0,5.0411,5.6454,,4.4369,2.87e-04,0.52
7010,0,6.2243,6.6872,,5.7614,2.87e-04,0.52
7020,0,3.7818,4.0647,,3.4990,2.87e-04,0.52
7030,0,4.6254,5.8163,,3.4346,2.87e-04,0.52
7040,0,4.7719,7.3080,,2.2358,2.87e-04,0.52
7050,0,5.6622,6.9212,,4.4033,2.87e-04,0.51
7060,0,5.3223,7.2887,,3.3559,2.87e-04,0.51
7070,0,5.2589,4.9262,,5.5917,2.87e-04,0.51
7080,0,4.2907,4.3862,,4.1952,2.87e-04,0.51
7090,0,4.8652,4.4263,,5.3042,2.87e-04,0.51
7100,0,5.1015,7.6472,,2.5558,2.87e-04,0.51
7110,0,5.6824,5.6094,,5.7553,2.87e-04,0.51
7120,0,4.7579,5.7630,,3.7527,2.87e-04,0.51
7130,0,5.0266,4.1902,,5.8631,2.87e-04,0.51
7140,0,4.9612,6.2112,,3.7113,2.87e-04,0.51
7150,0,4.2278,4.2047,,4.2508,2.87e-04,0.51
7160,0,4.7088,5.6990,,3.7185,2.87e-04,0.51
7170,0,5.2066,6.0529,,4.3602,2.87e-04,0.51
7180,0,4.5520,5.9133,,3.1906,2.87e-04,0.51
7190,0,5.2029,7.1364,,3.2695,2.87e-04,0.51
7200,0,4.9709,5.1816,,4.7602,2.87e-04,0.51
7210,0,4.0304,4.9414,,3.1193,2.87e-04,0.51
7220,0,4.3989,6.0338,,2.7639,2.87e-04,0.51
7230,0,5.3673,6.0453,,4.6893,2.87e-04,0.51
7240,0,3.7539,5.3140,,2.1938,2.86e-04,0.51
7250,0,5.0724,5.9927,,4.1520,2.86e-04,0.51
7260,0,5.0586,6.0663,,4.0509,2.86e-04,0.51
7270,0,4.8108,7.3351,,2.2865,2.86e-04,0.51
7280,0,5.5096,5.4855,,5.5338,2.86e-04,0.51
7290,0,3.2299,3.8999,,2.5599,2.86e-04,0.51
7300,0,5.7302,6.3964,,5.0640,2.86e-04,0.51
7310,0,6.6486,8.6685,,4.6287,2.86e-04,0.51
7320,0,4.9561,5.0451,,4.8671,2.86e-04,0.51
7330,0,4.6287,5.8801,,3.3774,2.86e-04,0.51
7340,0,4.9086,5.7732,,4.0441,2.86e-04,0.51
7350,0,3.7717,4.3529,,3.1906,2.86e-04,0.51
7360,0,5.5710,6.6263,,4.5156,2.86e-04,0.51
7370,0,4.4676,4.6984,,4.2368,2.86e-04,0.51
7380,0,5.2143,5.1231,,5.3054,2.86e-04,0.51
7390,0,6.1598,5.0556,,7.2641,2.86e-04,0.51
7400,0,4.4662,6.3744,,2.5580,2.86e-04,0.51
7410,0,5.6515,6.0837,,5.2193,2.86e-04,0.51
7420,0,5.6473,7.7748,,3.5198,2.86e-04,0.51
7430,0,5.2870,7.0630,,3.5109,2.86e-04,0.51
7440,0,4.6574,5.1684,,4.1464,2.86e-04,0.51
7450,0,5.3631,5.6445,,5.0818,2.86e-04,0.51
7460,0,5.3379,7.0254,,3.6504,2.86e-04,0.51
7470,0,5.6342,6.6122,,4.6563,2.86e-04,0.51
7480,0,6.9142,6.7359,,7.0925,2.86e-04,0.51
7490,0,3.4975,3.8157,,3.1792,2.85e-04,0.51
7500,0,4.3421,6.7140,,1.9703,2.85e-04,0.51
7510,0,6.0822,6.9271,,5.2373,2.85e-04,0.51
7520,0,5.3188,6.3870,,4.2505,2.85e-04,0.51
7530,0,5.2196,5.0835,,5.3557,2.85e-04,0.51
7540,0,4.5949,4.9918,,4.1979,2.85e-04,0.51
7550,0,5.1473,5.4162,,4.8785,2.85e-04,0.51
7560,0,4.5115,4.8709,,4.1521,2.85e-04,0.51
7570,0,4.7882,6.5036,,3.0728,2.85e-04,0.51
7580,0,6.0092,5.1370,,6.8814,2.85e-04,0.51
7590,0,2.3516,2.9015,,1.8017,2.85e-04,0.51
7600,0,4.8800,6.9302,,2.8299,2.85e-04,0.51
7610,0,4.6976,4.3725,,5.0227,2.85e-04,0.51
7620,0,5.2489,6.6575,,3.8404,2.85e-04,0.51
7630,0,5.6072,6.9746,,4.2398,2.85e-04,0.51
7640,0,5.9475,7.4517,,4.4434,2.85e-04,0.51
7650,0,4.6306,5.1961,,4.0650,2.85e-04,0.51
7660,0,4.2303,5.1788,,3.2818,2.85e-04,0.51
7670,0,6.5542,6.5178,,6.5906,2.85e-04,0.51
7680,0,4.1532,4.7927,,3.5138,2.85e-04,0.51
7690,0,4.1898,5.4612,,2.9184,2.85e-04,0.51
7700,0,4.9116,5.4353,,4.3880,2.85e-04,0.51
7710,0,5.4632,4.3391,,6.5874,2.85e-04,0.51
7720,0,3.0166,3.4040,,2.6292,2.85e-04,0.51
7730,0,4.8349,3.8664,,5.8035,2.84e-04,0.51
7740,0,2.2026,3.1708,,1.2345,2.84e-04,0.51
7750,0,4.2763,3.7643,,4.7882,2.84e-04,0.51
7760,0,4.3171,4.3937,,4.2404,2.84e-04,0.51
7770,0,3.0299,3.6665,,2.3934,2.84e-04,0.51
7780,0,3.5059,4.4590,,2.5528,2.84e-04,0.51
7790,0,3.5189,4.1883,,2.8495,2.84e-04,0.51
7800,0,5.6983,4.7392,,6.6574,2.84e-04,0.51
7810,0,4.4437,5.8419,,3.0454,2.84e-04,0.51
7820,0,6.2120,7.1490,,5.2749,2.84e-04,0.51
7830,0,4.6226,6.9509,,2.2944,2.84e-04,0.51
7840,0,5.2442,5.6132,,4.8752,2.84e-04,0.51
7850,0,3.6736,3.9320,,3.4152,2.84e-04,0.51
7860,0,4.6363,4.2685,,5.0042,2.84e-04,0.51
7870,0,4.6259,5.3280,,3.9238,2.84e-04,0.51
7880,0,3.1135,3.8133,,2.4136,2.84e-04,0.51
7890,0,2.3144,3.4034,,1.2255,2.84e-04,0.51
7900,0,4.8387,5.6716,,4.0058,2.84e-04,0.51
7910,0,4.1545,4.6486,,3.6604,2.84e-04,0.51
7920,0,2.6104,3.5770,,1.6438,2.84e-04,0.51
7930,0,5.0463,7.0474,,3.0453,2.84e-04,0.51
7940,0,4.8026,5.6691,,3.9360,2.84e-04,0.51
7950,0,6.2886,6.8750,,5.7022,2.84e-04,0.51
7960,0,4.7656,7.1097,,2.4215,2.83e-04,0.51
7970,0,5.9345,7.2373,,4.6317,2.83e-04,0.51
7980,0,5.0624,5.1606,,4.9642,2.83e-04,0.51
7990,0,5.1462,4.8067,,5.4857,2.83e-04,0.51
8000,0,4.4355,4.9779,,3.8932,2.83e-04,0.51
8010,0,5.2588,7.0460,,3.4715,2.83e-04,0.51
8020,0,4.0611,4.9619,,3.1604,2.83e-04,0.51
8030,0,5.2712,6.5608,,3.9816,2.83e-04,0.51
8040,0,4.5626,5.9414,,3.1837,2.83e-04,0.51
8050,0,4.7981,7.0356,,2.5605,2.83e-04,0.51
8060,0,6.6246,7.6734,,5.5758,2.83e-04,0.51
8070,0,5.7255,5.8887,,5.5623,2.83e-04,0.51
8080,0,4.1593,6.0624,,2.2561,2.83e-04,0.51
8090,0,4.6977,4.7175,,4.6778,2.83e-04,0.51
8100,0,4.6914,5.0333,,4.3495,2.83e-04,0.51
8110,0,5.5214,7.1152,,3.9275,2.83e-04,0.51
8120,0,5.5511,4.6016,,6.5007,2.83e-04,0.51
8130,0,4.9713,6.7841,,3.1585,2.83e-04,0.51
8140,0,5.3934,4.7281,,6.0587,2.83e-04,0.51
8150,0,4.4186,4.7059,,4.1314,2.83e-04,0.51
8160,0,5.7153,4.1651,,7.2656,2.83e-04,0.51
8170,0,3.1491,4.0849,,2.2134,2.83e-04,0.50
8180,0,4.5579,6.5581,,2.5578,2.83e-04,0.50
8190,0,4.7614,5.1148,,4.4080,2.82e-04,0.50
8200,0,6.3288,5.8283,,6.8293,2.82e-04,0.50
8210,0,5.2995,7.0484,,3.5506,2.82e-04,0.50
8220,0,4.8795,6.4025,,3.3565,2.82e-04,0.50
8230,0,4.4289,6.6538,,2.2040,2.82e-04,0.50
8240,0,4.6504,5.9032,,3.3977,2.82e-04,0.50
8250,0,2.8195,3.7581,,1.8810,2.82e-04,0.50
8260,0,5.6943,5.5134,,5.8751,2.82e-04,0.50
8270,0,4.1496,5.9167,,2.3825,2.82e-04,0.50
8280,0,3.5178,3.9450,,3.0905,2.82e-04,0.50
8290,0,3.5870,4.3770,,2.7971,2.82e-04,0.50
8300,0,3.8732,4.3111,,3.4353,2.82e-04,0.50
8310,0,2.6078,3.8422,,1.3735,2.82e-04,0.50
8320,0,3.3970,4.5468,,2.2471,2.82e-04,0.50
8330,0,5.0803,5.1992,,4.9615,2.82e-04,0.50
8340,0,3.8557,3.5383,,4.1732,2.82e-04,0.50
8350,0,5.4595,7.1719,,3.7471,2.82e-04,0.50
8360,0,5.5640,6.8314,,4.2965,2.82e-04,0.50
8370,0,3.9854,5.0523,,2.9184,2.82e-04,0.48
8380,0,2.8715,3.7423,,2.0008,2.82e-04,0.48
8390,0,3.6497,3.3591,,3.9404,2.82e-04,0.48
8400,0,4.6614,7.2146,,2.1082,2.82e-04,0.48
8410,0,5.6280,6.9517,,4.3043,2.81e-04,0.48
8420,0,5.1588,6.6980,,3.6196,2.81e-04,0.48
8430,0,3.5989,4.0556,,3.1423,2.81e-04,0.48
8440,0,4.1540,3.8644,,4.4437,2.81e-04,0.48
8450,0,4.8894,5.8422,,3.9366,2.81e-04,0.48
8460,0,4.2378,4.8388,,3.6368,2.81e-04,0.48
8470,0,5.3874,7.4994,,3.2753,2.81e-04,0.48
8480,0,4.5218,6.8122,,2.2315,2.81e-04,0.48
8490,0,4.0112,5.3045,,2.7179,2.81e-04,0.48
8500,0,4.3019,5.2540,,3.3498,2.81e-04,0.48
8510,0,4.6162,4.5373,,4.6950,2.81e-04,0.48
8520,0,4.4196,6.2853,,2.5539,2.81e-04,0.48
8530,0,5.8026,6.1326,,5.4726,2.81e-04,0.48
8540,0,5.4165,5.5105,,5.3226,2.81e-04,0.48
8550,0,6.9335,5.1731,,8.6938,2.81e-04,0.48
8560,0,6.4097,6.1753,,6.6440,2.81e-04,0.48
8570,0,2.4331,3.4912,,1.3749,2.81e-04,0.48
8580,0,5.5949,5.1994,,5.9905,2.81e-04,0.48
8590,0,4.6672,5.2849,,4.0495,2.81e-04,0.48
8600,0,2.9433,3.5707,,2.3158,2.81e-04,0.48
8610,0,5.5598,6.0811,,5.0384,2.81e-04,0.48
8620,0,4.6578,6.8165,,2.4990,2.81e-04,0.48
8630,0,3.7167,3.6456,,3.7879,2.80e-04,0.48
8640,0,4.2432,4.6924,,3.7939,2.80e-04,0.48
8650,0,5.5273,4.8767,,6.1778,2.80e-04,0.48
8660,0,7.2716,7.9665,,6.5768,2.80e-04,0.48
8670,0,6.2245,4.7925,,7.6566,2.80e-04,0.48
8680,0,5.7548,6.6509,,4.8587,2.80e-04,0.48
8690,0,3.8739,5.6362,,2.1116,2.80e-04,0.48
8700,0,5.9193,6.8649,,4.9738,2.80e-04,0.47
8710,0,4.9361,5.8731,,3.9991,2.80e-04,283.46
8720,0,4.0612,5.4189,,2.7036,2.80e-04,136.55
